Name,Company,Level,MarketTime,Engine,Gearbox,LWH,BodyStructure,MaximunSpeed,FuelConsumption,EngineCapacity,EngineForm,GearboxType,ParkingBrakeType,PSAirbag,BASideAirbag,BAHeadAirbag,TirePressure,SeatBeltWarning,ChildSeat,ABS,EBD,EBA,ASR,ESC,MergeSupport,DeviationWarning,SecuritySystem,NightVersion,ParkingRadar,ParkingVideo,PanoramicCamera,Cruise,AdaptiveCruise,AutomaticParking,EngineAutomatic,UphillSupport,AutomaticSkylight,PanoramicSkylight,Rims,AutomaticDoor,AutomaticTrunk,InduceTrunk,RoofRacks,EngineAntiTheft,ParkingLock,RemoteKey,KeylessStart,KeylessEntry,SteeringWheel,SeatMaterial,SeatAdjust,PSSeatAdjust,AfterSeatAdjust,SeatMemory,SeatFallDown,CentralArmrest,CupHolder,GPS,Positioning,Screen,ScreenSize,Interface,CDDVD,Speaker,LowLights,HighLights,LED,AdaptiveLights,HeadLights,SupportLights,FogLights,AtmosphereLights,AutomaticWindow,WindowLift,WindowAntiClipHand,InsulatedGlass,AutomaticRearviewAdjust,AutomaticRearviewFold,MakeupMirror,Wipers,InduceWipers,AirConditioning,WindOutlet
"宝骏560 2017款 1.5T DCT旗舰型 7座",上汽通用五菱,紧凑型SUV,2017.08,"1.5T 150马力 L4",6挡双离合,4670*1810*1765,5门7座SUV,-,7.7,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+SD卡插槽,-,8-9喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"宝骏560 2017款 1.5T DCT精英型",上汽通用五菱,紧凑型SUV,2017.08,"1.5T 150马力 L4",6挡双离合,4620*1810*1765,5门5座SUV,-,7.7,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,-,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,8英寸,USB+SD卡插槽,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,●
"宝骏560 2017款 1.5T DCT舒适型",上汽通用五菱,紧凑型SUV,2017.08,"1.5T 150马力 L4",6挡双离合,4620*1810*1765,5门5座SUV,-,7.7,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"宝骏560 2017款 律动版 1.8L AMT智能尊享型",上汽通用五菱,紧凑型SUV,2017.01,"1.8L 137马力 L4",5挡AMT,4620*1820*1765,5门5座SUV,-,7.4,1.8,自然吸气,机械式自动变速箱(A,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+SD卡插槽,-,8-9喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"帝豪GS 2016款 优雅版 1.3T 自动臻尚型",吉利汽车,紧凑型SUV,2016.05,"1.3T 129马力 L4",6挡双离合,4440*1833*1560,5门5座SUV,185,5.9,1.3,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,●,-,"前- / 后●",●,-,-,●,-,○,●,-,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,○,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",全车,●,-,●,●,●,●,-,自动●,-
"帝豪GS 2016款 优雅版 1.8L 自动领尚型",吉利汽车,紧凑型SUV,2016.05,"1.8L 133马力 L4",6挡双离合,4440*1833*1560,5门5座SUV,185,6.9,1.8,自然吸气,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",全车,●,-,●,-,●,●,-,自动●,-
"帝豪GS 2016款 运动版 1.8L 自动领尚型",吉利汽车,紧凑型SUV,2016.05,"1.8L 133马力 L4",6挡双离合,4440*1833*1560,5门5座SUV,185,6.9,1.8,自然吸气,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",全车,●,-,●,-,●,●,-,自动●,-
"指南者 2017款 200T 自动家享版",广汽菲克Jeep,紧凑型SUV,2016.12,"1.4T 165马力 L4",7挡双离合,4415*1819*1625,5门5座SUV,195,7.3,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8.4英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,●,-,自动●,●
"指南者 2017款 200T 自动舒享版",广汽菲克Jeep,紧凑型SUV,2016.12,"1.4T 165马力 L4",7挡双离合,4415*1819*1625,5门5座SUV,195,7.3,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,-,-,-,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,●,-,手动●,●
"指南者 2017款 200T 自动驭享版",广汽菲克Jeep,紧凑型SUV,2016.12,"1.4T 165马力 L4",7挡双离合,4415*1819*1625,5门5座SUV,195,7.2,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,●,-,手动●,●
"探界者 2017款 535T 自动领界版",上汽通用雪佛兰,中型SUV,2017.04,"1.5T 180马力 L4",6挡手自一体,4652*1843*1684,5门5座SUV,190,6.7,1.5,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,-,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+AUX,-,6-7喇叭,卤素(选装LED),卤素(选装LED),●,-,-,-,-,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,●
"昂科拉 2017款 18T 自动两驱都市时尚型",上汽通用别克,小型SUV,2016.12,"1.4T 143马力 L4",6挡手自一体,4278*1781*1648,5门5座SUV,186,6.9,1.4,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",○,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,○,(选装7英寸),USB+AUX,-,6-7喇叭,卤素(选装LED),卤素(选装LED),●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"昂科拉 2017款 18T 自动两驱都市精英型",上汽通用别克,小型SUV,2016.12,"1.4T 143马力 L4",6挡手自一体,4278*1781*1648,5门5座SUV,186,6.9,1.4,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,-,●,●,7英寸,USB+AUX,-,6-7喇叭,LED,LED,●,-,●,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"昂科拉 2017款 18T 自动两驱都市领先型",上汽通用别克,小型SUV,2016.12,"1.4T 143马力 L4",6挡手自一体,4278*1781*1648,5门5座SUV,186,6.9,1.4,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",○,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,○,(选装7英寸),USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"智跑 2016款 2.0L 自动两驱版DLX",东风悦达起亚,紧凑型SUV,2016.06,"2.0L 165马力 L4",6挡手自一体,4450*1855*1660,5门5座SUV,183,7.8,2.0,自然吸气,手自一体变速箱(AT,脚刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,●,"前● / 后●",-,-,-,●,●,●,●,-,自动●,●
"智跑 2016款 2.0L 自动两驱版GLS",东风悦达起亚,紧凑型SUV,2016.06,"2.0L 165马力 L4",6挡手自一体,4450*1855*1660,5门5座SUV,183,7.8,2.0,自然吸气,手自一体变速箱(AT,脚刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,○,-,○,-,USB+AUX,单碟CD(选装单碟D,6-7喇叭,卤素,卤素,●,-,-,-,●,●,"前● / 后●",-,-,-,●,●,●,●,-,自动●,●
"本田CR-V 2016款 2.0L 两驱经典版",东风本田,紧凑型SUV,2016.03,"2.0L 155马力 L4",CVT无级变速,4585*1820*1685,5门5座SUV,-,7.1,2.0,自然吸气,无级变速箱(CVT),脚刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,●
"本田CR-V 2017款 240TURBO 自动两驱舒适版",东风本田,紧凑型SUV,2017.07,"1.5T 193马力 L4",CVT无级变速,4585*1855*1679,5门5座SUV,-,6.6,1.5,涡轮增压,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,●,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,●
"本田XR-V 2017款 1.5L LXi CVT经典版",东风本田,小型SUV,2017.01,"1.5L 131马力 L4",CVT无级变速,4270*1772*1605,5门5座SUV,-,-,1.5,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,-,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,-
"本田XR-V 2017款 1.8L EXi CVT舒适版",东风本田,小型SUV,2017.01,"1.8L 136马力 L4",CVT无级变速,4270*1772*1605,5门5座SUV,-,-,1.8,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,●,●,-,-,-,-,●,●,●,●,●,-,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,-
"本田XR-V 2017款 1.8L VTi CVT豪华版",东风本田,小型SUV,2017.01,"1.8L 136马力 L4",CVT无级变速,4270*1772*1605,5门5座SUV,-,-,1.8,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+HDMI,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,自动●,-
"标致2008 2014款 1.6L 自动时尚版",东风标致,小型SUV,2016.07,"1.6L 117马力 L4",4挡手自一体,4180*1745*1580,5门5座SUV,178,7.4,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,○,○,-,-,-,-,"前- / 后●",-,-,-,-,-,-,○,-,●,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,-,-,-,-,●,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,●,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"标致2008 2014款 1.6L 自动潮流版",东风标致,小型SUV,2016.07,"1.6L 117马力 L4",4挡手自一体,4180*1745*1580,5门5座SUV,178,7.4,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,○,○,-,-,-,-,-,-,-,-,-,-,-,○,-,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,-,-,-,-,-,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"标致2008 2014款 1.6L 自动领航版",东风标致,小型SUV,2016.07,"1.6L 117马力 L4",4挡手自一体,4180*1745*1580,5门5座SUV,178,7.4,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,●,●,-,-,-,●,●,●,●,●,●,●,织物(选装真皮),●,-,-,-,比例放倒,-,-,○,-,●,(选装7英寸),USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",主驾驶位,●,-,●,-,●,●,●,自动●,-
"标致2008 2016款 230THP 自动时尚版",东风标致,小型SUV,2016.07,"1.2T 136马力 L3",6挡手自一体,4180*1745*1580,5门5座SUV,197,5.3,1.2,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,-,●,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,-,-,-,-,●,-,USB+AUX,-,4-5喇叭,卤素,卤素,-,-,-,-,●,●,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"标致2008 2016款 230THP 自动领航版",东风标致,小型SUV,2016.07,"1.2T 136马力 L3",6挡手自一体,4180*1745*1580,5门5座SUV,197,5.3,1.2,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,-,●,●,-,-,-,●,●,●,●,●,●,●,织物(选装真皮),●,-,-,-,比例放倒,-,-,○,-,●,(选装7英寸),USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",主驾驶位,●,-,●,-,●,●,●,自动●,-
"标致3008 2016款 1.6THP 自动经典版",东风标致,紧凑型SUV,2016.07,"1.6T 167马力 L4",6挡手自一体,4435*1840*1652,5门5座SUV,205,6.4,1.6,涡轮增压,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",全车,●,-,●,-,●,●,-,手动●,●
"标致3008 2016款 2.0L 自动标准版",东风标致,紧凑型SUV,2016.10,"2.0L 147马力 L4",6挡手自一体,4435*1840*1652,5门5座SUV,198,8.3,2.0,自然吸气,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",全车,●,-,●,-,●,●,-,手动●,●
"标致3008 2016款 2.0L 自动经典版",东风标致,紧凑型SUV,2016.07,"2.0L 147马力 L4",6挡手自一体,4435*1840*1652,5门5座SUV,198,8.3,2.0,自然吸气,手自一体变速箱(AT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",全车,●,-,●,-,●,●,-,手动●,●
"比亚迪S7 2017款 2.0T 自动尊荣型",比亚迪,中型SUV,2017.02,"2.0T 205马力 L4",6挡双离合,4835*1855*1720,5门7座SUV,180,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,●,-,●,10.1英寸,USB+AUX+SD,-,8-9喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"比亚迪S7 2017款 2.0T 自动尊贵型",比亚迪,中型SUV,2017.02,"2.0T 205马力 L4",6挡双离合,4835*1855*1720,5门7座SUV,180,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,○,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,10.1英寸,USB+AUX+SD,-,8-9喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"比亚迪S7 2017款 2.0T 自动豪华型",比亚迪,中型SUV,2017.02,"2.0T 205马力 L4",6挡双离合,4835*1855*1720,5门7座SUV,180,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,10.1英寸,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,●
"瑞虎3 2016款 1.6L CVT尊尚版",奇瑞汽车,小型SUV,2016.05,"1.6L 126马力 L4",CVT无级变速(模拟,4420*1760*1670,5门5座SUV,165,7.9,1.6,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,●,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,○,●,8英寸,USB,-,4-5喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"瑞虎3 2016款 1.6L CVT智尚版",奇瑞汽车,小型SUV,2016.05,"1.6L 126马力 L4",CVT无级变速(模拟,4420*1760*1670,5门5座SUV,165,7.9,1.6,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前○ / 后-",-,●,●,●,●,●,●,●,●,-,○,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,○,●,8英寸,USB,-,4-5喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",(选装主驾驶位),○,-,●,-,●,●,-,自动●,-
"瑞虎3x 2017款 1.5L 自动尊贵版",奇瑞汽车,小型SUV,2016.11,"1.5L 106马力 L4",4挡自动,4200*1760*1570,5门5座SUV,160,6.1,1.5,自然吸气,自动变速箱(AT),手刹,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,-,-,●,皮/织物混搭,●,-,-,-,比例放倒,-,-,●,-,●,8英寸,USB,-,4-5喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",-,-,●,●,-,●,●,-,手动●,-
"瑞虎5 2017款 1.5T CVT尊贵版",奇瑞汽车,紧凑型SUV,2016.08,"1.5T 152马力 L4",CVT无级变速(模拟,4506*1841*1740,5门5座SUV,171,7.7,1.5,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB,-,6-7喇叭,氙气,氙气,●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,-
"瑞虎5 2017款 1.5T CVT舒适版",奇瑞汽车,紧凑型SUV,2016.08,"1.5T 152马力 L4",CVT无级变速(模拟,4506*1841*1740,5门5座SUV,171,7.7,1.5,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后-",-,●,-,●,8英寸,USB,-,4-5喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,-,手动●,-
"瑞虎5 2017款 1.5T CVT豪华版",奇瑞汽车,紧凑型SUV,2016.08,"1.5T 152马力 L4",CVT无级变速(模拟,4506*1841*1740,5门5座SUV,171,7.7,1.5,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB,-,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,-,自动●,-
"瑞虎5 2017款 1.5T CVT超值版",奇瑞汽车,紧凑型SUV,2016.08,"1.5T 152马力 L4",CVT无级变速(模拟,4506*1841*1740,5门5座SUV,171,7.7,1.5,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,●,-,●,7英寸,USB,-,4-5喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"瑞虎7 2016款 2.0L CVT耀目版",奇瑞汽车,紧凑型SUV,2016.09,"2.0L 122马力 L4",CVT无级变速(模拟,4505*1837*1670,5门5座SUV,170,7.4,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",○,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后-",-,○,○,○,(选装9英寸),USB,-,4-5喇叭,卤素(选装氙气),卤素(选装氙气),●,-,-,●,●,-,"前● / 后●",全车,●,●,●,●,●,●,-,手动●,●
"瑞虎7 2016款 2.0L CVT耀臻版",奇瑞汽车,紧凑型SUV,2016.09,"2.0L 122马力 L4",CVT无级变速(模拟,4505*1837*1670,5门5座SUV,170,7.4,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,○,●,9英寸,USB,-,6-7喇叭,卤素(选装氙气),卤素(选装氙气),●,-,●,●,●,-,"前● / 后●",全车,●,●,●,●,●,●,●,自动●,●
"瑞虎7 2017款 2.0L CVT耀领版",奇瑞汽车,紧凑型SUV,2017.02,"2.0L 122马力 L4",CVT无级变速(模拟,4505*1837*1670,5门5座SUV,170,7.4,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,9英寸,USB,-,6-7喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",全车,●,●,●,●,●,●,●,自动●,●
